date,pressure_avg,temperature_avg,humidity_avg,precipitation,sunshine,wind_direction,wind_speed,pm25_lag1,pm25_lag2,pm25_lag3,pm25_3day_avg,fire_count,fire_pressure,fire_pressure_lag1,fire_pressure_lag2,fire_pressure_3day_avg,month,is_burning_season,pm25
2019-10-02,1010.1,27.89,75.5,0.0,9.2,130,12.964,26.0,36.0,35.0,32.333333333333336,1,0.2002,0.0,0.0,1.0009666666666666,10,0,16.0
2019-10-03,1009.69,29.17,68.88,0.0,10.7,150,16.668,16.0,26.0,36.0,26.0,3,2.7262,0.2002,0.0,0.06673333333333333,10,0,18.0
2019-10-04,1010.03,27.8,73.88,40.7,10.3,90,33.336,18.0,16.0,26.0,20.0,0,0.0,2.7262,0.2002,0.9754666666666667,10,0,18.0
2019-10-05,1010.98,26.89,76.0,0.0,7.6,130,16.668,18.0,18.0,16.0,17.333333333333332,0,0.0,0.0,2.7262,0.9754666666666667,10,0,19.0
2019-10-06,1011.82,25.99,79.38,16.5,8.2,70,33.336,19.0,18.0,18.0,18.333333333333332,0,0.0,0.0,0.0,0.9087333333333333,10,0,18.0
2019-10-07,1012.07,26.96,75.88,0.0,9.6,280,16.668,18.0,19.0,18.0,18.333333333333332,2,6.2148,0.0,0.0,0.0,10,0,17.0
2019-10-08,1012.25,27.6,70.5,0.0,10.3,20,22.224,17.0,18.0,19.0,18.0,5,5.515,6.2148,0.0,2.0716,10,0,21.0
2019-10-09,1011.66,28.04,70.13,0.0,10.4,140,16.668,21.0,17.0,18.0,18.666666666666668,1,0.1489,5.515,6.2148,3.9099333333333335,10,0,20.0
2019-10-10,1010.79,28.74,70.0,3.7,8.8,230,16.668,20.0,21.0,17.0,19.333333333333332,1,0.1997,0.1489,5.515,3.959566666666667,10,0,24.0
2019-10-11,1010.51,27.66,73.75,0.2,9.1,160,16.668,24.0,20.0,21.0,21.666666666666668,1,0.3029,0.1997,0.1489,1.9545333333333332,10,0,14.0
2019-10-12,1009.45,28.41,73.63,1.3,10.0,340,16.668,14.0,24.0,20.0,19.333333333333332,1,0.2889,0.3029,0.1997,0.21716666666666665,10,0,15.0
2019-10-13,1010.67,27.25,80.38,6.1,6.4,160,42.596,15.0,14.0,24.0,17.666666666666668,0,0.0,0.2889,0.3029,0.2638333333333333,10,0,16.0
2019-10-14,1013.9,24.48,89.63,61.1,0.3,250,27.78,16.0,15.0,14.0,15.0,0,0.0,0.0,0.2889,0.19726666666666667,10,0,14.0
2019-10-15,1014.53,25.97,80.75,0.0,9.4,140,25.928,14.0,16.0,15.0,15.0,0,0.0,0.0,0.0,0.0963,10,0,16.0
2019-10-16,1013.85,27.59,74.88,0.0,10.1,120,16.668,16.0,14.0,16.0,15.333333333333334,0,0.0,0.0,0.0,0.0,10,0,15.0
2019-10-17,1013.33,27.49,76.13,0.0,7.8,120,16.668,15.0,16.0,14.0,15.0,0,0.0,0.0,0.0,0.0,10,0,16.0
2019-10-18,1013.36,27.69,73.25,0.0,11.0,30,24.076,16.0,15.0,16.0,15.666666666666666,1,0.3036,0.0,0.0,0.0,10,0,16.0
2019-10-19,1013.73,27.9,72.5,0.0,8.3,70,12.964,16.0,16.0,15.0,15.666666666666666,1,0.6108,0.3036,0.0,0.1012,10,0,19.0
2019-10-20,1013.09,28.25,71.0,0.0,10.5,150,14.816,19.0,16.0,16.0,17.0,2,4.6132,0.6108,0.3036,0.3048,10,0,22.0
2019-10-21,1010.83,28.1,70.88,0.0,10.7,210,16.668,22.0,19.0,16.0,19.0,2,1.8998,4.6132,0.6108,1.8425333333333336,10,0,23.0
2019-10-22,1008.66,28.84,70.88,0.0,10.6,120,16.668,23.0,22.0,19.0,21.333333333333332,0,0.0,1.8998,4.6132,2.3746,10,0,25.0
2019-10-23,1008.43,29.17,71.75,0.0,9.1,110,14.816,25.0,23.0,22.0,23.333333333333332,1,3.2469,0.0,1.8998,2.171,10,0,23.0
2019-10-24,1009.2,29.81,70.0,0.0,10.4,350,14.816,23.0,25.0,23.0,23.666666666666668,5,2.7794,3.2469,0.0,1.7155666666666667,10,0,23.0
2019-10-25,1011.53,27.44,80.63,18.2,4.7,320,14.816,23.0,23.0,25.0,23.666666666666668,4,1.1374,2.7794,3.2469,2.008766666666667,10,0,25.0
2019-10-26,1012.05,28.15,74.75,0.0,7.5,140,12.964,25.0,23.0,23.0,23.666666666666668,2,1.4822,1.1374,2.7794,2.3879,10,0,26.0
2019-10-27,1010.97,28.91,72.0,0.0,10.1,210,14.816,26.0,25.0,23.0,24.666666666666668,0,0.0,1.4822,1.1374,1.7996666666666667,10,0,19.0
2019-10-28,1010.99,29.22,70.0,0.0,10.5,70,16.668,19.0,26.0,25.0,23.333333333333332,1,0.1162,0.0,1.4822,0.8732000000000001,10,0,20.0
2019-10-29,1011.23,29.0,70.75,15.5,9.4,110,20.372,20.0,19.0,26.0,21.666666666666668,1,0.2965,0.1162,0.0,0.5328,10,0,18.0
2019-10-30,1011.93,26.6,78.63,0.0,8.0,170,14.816,18.0,20.0,19.0,19.0,3,4.9205,0.2965,0.1162,0.13756666666666664,10,0,14.0
2019-10-31,1010.88,26.81,65.63,0.0,10.4,330,25.928,14.0,18.0,20.0,17.333333333333332,0,0.0,4.9205,0.2965,1.7777333333333332,10,0,16.0
2019-11-01,1011.32,25.39,64.63,0.0,10.5,30,24.076,16.0,14.0,18.0,16.0,0,0.0,0.0,4.9205,1.7389999999999999,11,0,17.0
2019-11-02,1011.03,27.31,67.75,0.0,5.9,300,18.52,17.0,16.0,14.0,15.666666666666666,3,0.4372,0.0,0.0,1.6401666666666666,11,0,17.0
2019-11-03,1011.52,27.1,74.38,16.7,8.3,210,16.668,17.0,17.0,16.0,16.666666666666668,3,1.8453,0.4372,0.0,0.14573333333333333,11,0,17.0
2019-11-04,1012.45,26.3,79.5,1.1,3.6,260,18.52,17.0,17.0,17.0,17.0,5,4.9541,1.8453,0.4372,0.7608333333333333,11,0,18.0
2019-11-05,1010.5,26.76,75.13,0.0,9.4,220,16.668,18.0,17.0,17.0,17.333333333333332,4,3.1613,4.9541,1.8453,2.4122,11,0,24.0
2019-11-06,1008.96,27.16,72.5,0.0,10.3,210,20.372,24.0,18.0,17.0,19.666666666666668,0,0.0,3.1613,4.9541,3.320233333333334,11,0,27.0
2019-11-07,1010.73,26.34,76.5,33.4,9.1,150,22.224,27.0,24.0,18.0,23.0,0,0.0,0.0,3.1613,2.705133333333334,11,0,24.0
2019-11-08,1013.91,25.29,83.5,0.0,2.9,220,18.52,24.0,27.0,24.0,25.0,0,0.0,0.0,0.0,1.0537666666666667,11,0,24.0
2019-11-09,1013.63,26.01,76.25,0.0,9.4,180,14.816,24.0,24.0,27.0,25.0,0,0.0,0.0,0.0,0.0,11,0,31.0
2019-11-10,1012.41,26.41,74.63,0.0,10.0,120,14.816,31.0,24.0,24.0,26.333333333333332,1,0.204,0.0,0.0,0.0,11,0,40.0
2019-11-11,1010.26,26.76,73.88,0.0,9.9,300,14.816,40.0,31.0,24.0,31.666666666666668,0,0.0,0.204,0.0,0.06799999999999999,11,0,39.0
2019-11-12,1010.84,27.1,75.0,0.0,10.0,220,12.964,39.0,40.0,31.0,36.666666666666664,0,0.0,0.0,0.204,0.06799999999999999,11,0,35.0
2019-11-13,1012.45,28.18,70.38,4.2,10.2,360,16.668,35.0,39.0,40.0,38.0,3,0.3766,0.0,0.0,0.06799999999999999,11,0,30.0
2019-11-14,1014.64,26.61,78.13,0.6,5.0,350,22.224,30.0,35.0,39.0,34.666666666666664,0,0.0,0.3766,0.0,0.12553333333333333,11,0,21.0
2019-11-15,1013.1,27.05,69.75,0.0,10.3,10,12.964,21.0,30.0,35.0,28.666666666666668,11,46.9996,0.0,0.3766,0.12553333333333333,11,0,18.0
2019-11-16,1011.71,26.69,71.5,0.0,10.4,210,12.964,18.0,21.0,30.0,23.0,5,1.0819,46.9996,0.0,15.792066666666669,11,0,22.0
2019-11-17,1011.28,26.82,70.88,0.0,10.4,90,12.964,22.0,18.0,21.0,20.333333333333332,2,0.5983,1.0819,46.9996,16.027166666666666,11,0,22.0
2019-11-18,1012.45,26.01,64.25,0.0,10.5,300,14.816,22.0,22.0,18.0,20.666666666666668,6,1.6701,0.5983,1.0819,16.2266,11,0,20.0
2019-11-19,1012.86,25.86,66.88,0.0,10.4,200,14.816,20.0,22.0,22.0,21.333333333333332,6,6.3451,1.6701,0.5983,1.1167666666666667,11,0,24.0
2019-11-20,1013.2,26.18,67.63,0.0,10.2,220,14.816,24.0,20.0,22.0,22.0,20,41.9233,6.3451,1.6701,2.871166666666667,11,0,26.0
2019-11-21,1014.05,25.57,68.5,0.0,10.4,200,14.816,26.0,24.0,20.0,23.333333333333332,22,28.8162,41.9233,6.3451,16.646166666666666,11,0,25.0
2019-11-22,1014.09,24.75,68.88,0.0,10.4,190,12.964,25.0,26.0,24.0,25.0,10,2.4623,28.8162,41.9233,25.694866666666666,11,0,28.0
2019-11-23,1013.27,25.29,68.38,0.0,10.2,160,12.964,28.0,25.0,26.0,26.333333333333332,7,5.6223,2.4623,28.8162,24.400599999999997,11,0,34.0
2019-11-24,1012.87,25.97,64.13,0.0,8.5,220,14.816,34.0,28.0,25.0,29.0,12,7.8096,5.6223,2.4623,12.300266666666666,11,0,32.0
2019-11-25,1014.63,25.18,67.5,0.0,10.1,80,14.816,32.0,34.0,28.0,31.333333333333332,9,12.3316,7.8096,5.6223,5.298066666666666,11,0,30.0
2019-11-26,1014.81,24.59,67.25,0.0,10.2,10,18.52,30.0,32.0,34.0,32.0,52,51.4177,12.3316,7.8096,8.587833333333332,11,0,27.0
2019-11-27,1014.77,24.9,67.63,0.0,10.3,10,14.816,27.0,30.0,32.0,29.666666666666668,26,25.3438,51.4177,12.3316,23.85296666666667,11,0,28.0
2019-11-28,1014.55,25.86,67.25,0.0,10.1,60,16.668,28.0,27.0,30.0,28.333333333333332,26,18.3161,25.3438,51.4177,29.6977,11,0,26.0
2019-11-29,1014.19,25.8,67.88,0.0,10.0,320,12.964,26.0,28.0,27.0,27.0,20,29.4646,18.3161,25.3438,31.692533333333333,11,0,28.0
2019-11-30,1013.66,25.24,69.38,0.0,10.0,110,14.816,28.0,26.0,28.0,27.333333333333332,32,40.2917,29.4646,18.3161,24.37483333333333,11,0,30.0
2019-12-01,1013.31,25.42,69.38,0.0,9.9,110,14.816,30.0,28.0,26.0,28.0,67,58.3384,40.2917,29.4646,29.357466666666664,12,0,28.0
2019-12-02,1013.89,25.25,68.5,0.0,10.0,140,14.816,28.0,30.0,28.0,28.666666666666668,29,21.5731,58.3384,40.2917,42.69823333333333,12,0,29.0
2019-12-03,1014.81,24.69,66.63,0.0,9.0,160,20.372,29.0,28.0,30.0,29.0,0,0.0,21.5731,58.3384,40.06773333333334,12,0,30.0
2019-12-04,1016.63,23.85,64.0,0.0,9.8,130,12.964,30.0,29.0,28.0,29.0,6,2.9831,0.0,21.5731,26.63716666666667,12,0,34.0
2019-12-05,1018.15,23.21,59.0,0.0,9.8,360,22.224,34.0,30.0,29.0,31.0,17,9.107,2.9831,0.0,8.1854,12,0,30.0
2019-12-06,1020.4,21.41,54.75,0.0,10.1,320,27.78,30.0,34.0,30.0,31.333333333333332,34,17.1269,9.107,2.9831,4.030033333333333,12,0,28.0
2019-12-07,1020.0,19.96,49.13,0.0,9.9,340,22.224,28.0,30.0,34.0,30.666666666666668,51,56.0021,17.1269,9.107,9.738999999999999,12,0,29.0
2019-12-08,1020.42,17.74,59.63,0.0,9.8,340,16.668,29.0,28.0,30.0,29.0,39,29.1577,56.0021,17.1269,27.411999999999995,12,0,32.0
2019-12-09,1018.85,17.82,62.13,0.0,10.0,350,14.816,32.0,29.0,28.0,29.666666666666668,13,19.3283,29.1577,56.0021,34.09556666666666,12,0,32.0
2019-12-10,1016.26,18.2,64.63,0.0,9.7,10,11.112,32.0,32.0,29.0,31.0,18,11.1425,19.3283,29.1577,34.829366666666665,12,0,36.0
2019-12-11,1015.14,18.89,67.13,0.0,10.6,150,16.668,36.0,32.0,32.0,33.333333333333336,25,15.2056,11.1425,19.3283,19.876166666666666,12,0,39.0
2019-12-12,1016.06,19.98,67.25,0.0,9.8,300,11.112,39.0,36.0,32.0,35.666666666666664,30,12.5936,15.2056,11.1425,15.225466666666668,12,0,44.0
2019-12-13,1017.39,20.7,66.75,0.0,9.6,10,11.112,44.0,39.0,36.0,39.666666666666664,28,9.4331,12.5936,15.2056,12.980566666666666,12,0,45.0
2019-12-14,1017.39,21.32,69.13,0.0,9.8,330,12.964,45.0,44.0,39.0,42.666666666666664,27,8.6863,9.4331,12.5936,12.410766666666666,12,0,43.0
2019-12-15,1015.86,21.58,73.5,0.0,9.7,300,11.112,43.0,45.0,44.0,44.0,13,5.0431,8.6863,9.4331,10.237666666666668,12,0,41.0
2019-12-16,1014.66,22.26,72.38,0.0,10.0,70,12.964,41.0,43.0,45.0,43.0,19,21.982,5.0431,8.6863,7.720833333333332,12,0,37.0
2019-12-17,1014.65,22.86,71.63,0.0,9.7,90,14.816,37.0,41.0,43.0,40.333333333333336,26,10.9744,21.982,5.0431,11.903799999999999,12,0,38.0
2019-12-18,1013.72,23.31,67.75,0.0,10.1,210,11.112,38.0,37.0,41.0,38.666666666666664,21,5.077,10.9744,21.982,12.666500000000001,12,0,32.0
2019-12-19,1013.17,23.7,64.88,0.0,9.8,80,12.964,32.0,38.0,37.0,35.666666666666664,16,7.9205,5.077,10.9744,12.6778,12,0,30.0
2019-12-20,1012.36,24.19,69.13,0.0,8.4,300,12.964,30.0,32.0,38.0,33.333333333333336,11,3.7973,7.9205,5.077,7.990633333333332,12,0,37.0
2019-12-21,1012.82,24.11,68.63,0.0,9.7,120,14.816,37.0,30.0,32.0,33.0,10,3.8142,3.7973,7.9205,5.598266666666667,12,0,33.0
2019-12-22,1013.24,23.24,66.13,0.0,9.8,140,16.668,33.0,37.0,30.0,33.333333333333336,10,3.1913,3.8142,3.7973,5.177333333333333,12,0,28.0
2019-12-23,1013.53,22.35,64.25,0.0,9.7,160,14.816,28.0,33.0,37.0,32.666666666666664,18,5.0138,3.1913,3.8142,3.6009333333333333,12,0,26.0
2019-12-24,1013.79,22.18,67.38,0.0,9.7,30,11.112,26.0,28.0,33.0,29.0,13,3.5795,5.0138,3.1913,4.006433333333333,12,0,31.0
2019-12-25,1012.37,22.99,68.88,0.0,9.4,120,12.964,31.0,26.0,28.0,28.333333333333332,6,2.7749,3.5795,5.0138,3.9282,12,0,40.0
2019-12-26,1012.81,22.54,70.0,0.0,9.8,170,11.112,40.0,31.0,26.0,32.333333333333336,11,3.4521,2.7749,3.5795,3.7894,12,0,36.0
2019-12-27,1012.76,22.94,71.5,0.0,8.0,170,12.964,36.0,40.0,31.0,35.666666666666664,6,1.4261,3.4521,2.7749,3.2688333333333333,12,0,52.0
2019-12-28,1012.76,24.18,73.5,0.0,3.7,20,14.816,52.0,36.0,40.0,42.666666666666664,1,0.2896,1.4261,3.4521,2.5510333333333333,12,0,70.0
2019-12-29,1014.42,23.09,74.63,9.1,4.7,10,25.928,70.0,52.0,36.0,52.666666666666664,0,0.0,0.2896,1.4261,1.7226,12,0,49.0
2019-12-30,1016.31,22.81,78.25,0.0,9.0,30,16.668,49.0,70.0,52.0,57.0,0,0.0,0.0,0.2896,0.5719,12,0,34.0
2019-12-31,1017.55,24.01,73.0,0.0,9.5,20,20.372,34.0,49.0,70.0,51.0,0,0.0,0.0,0.0,0.09653333333333335,12,0,34.0
2020-01-01,1018.65,24.88,69.13,0.0,9.2,10,22.224,34.0,34.0,49.0,39.0,2,0.5177,0.0,0.0,0.0,1,1,28.0
2020-01-02,1018.91,24.74,70.75,0.0,8.6,160,12.964,28.0,34.0,34.0,32.0,4,1.3262,0.5177,0.0,0.17256666666666667,1,1,23.0
2020-01-03,1016.55,24.86,68.75,0.0,9.5,150,12.964,23.0,28.0,34.0,28.333333333333332,7,2.303,1.3262,0.5177,0.6146333333333334,1,1,26.0
2020-01-04,1013.9,24.76,69.5,0.0,9.4,140,16.668,26.0,23.0,28.0,25.666666666666668,5,0.9631,2.303,1.3262,1.3823,1,1,36.0
2020-01-05,1013.15,25.3,69.63,0.0,9.4,230,18.52,36.0,26.0,23.0,28.333333333333332,5,2.0644,0.9631,2.303,1.5307666666666666,1,1,61.0
2020-01-06,1013.32,25.52,66.38,0.0,9.9,110,20.372,61.0,36.0,26.0,41.0,4,1.4553,2.0644,0.9631,1.7768333333333333,1,1,42.0
2020-01-07,1012.46,25.43,65.75,0.0,10.1,100,16.668,42.0,61.0,36.0,46.333333333333336,11,5.8305,1.4553,2.0644,1.4942666666666666,1,1,31.0
2020-01-08,1012.9,24.84,69.38,0.0,9.6,270,11.112,31.0,42.0,61.0,44.666666666666664,18,16.0535,5.8305,1.4553,3.116733333333334,1,1,56.0
2020-01-09,1012.62,24.69,68.38,0.0,9.7,130,11.112,56.0,31.0,42.0,43.0,8,2.3356,16.0535,5.8305,7.779766666666667,1,1,58.0
2020-01-10,1011.64,24.19,66.25,0.0,9.5,160,16.668,58.0,56.0,31.0,48.333333333333336,4,0.379,2.3356,16.0535,8.0732,1,1,49.0
2020-01-11,1011.28,23.4,62.0,0.0,10.3,20,14.816,49.0,58.0,56.0,54.333333333333336,5,1.8906,0.379,2.3356,6.256033333333334,1,1,35.0
2020-01-12,1011.11,22.41,64.0,0.0,9.8,330,12.964,35.0,49.0,58.0,47.333333333333336,12,3.8208,1.8906,0.379,1.5350666666666666,1,1,42.0
2020-01-13,1011.15,22.3,72.13,0.0,8.5,80,11.112,42.0,35.0,49.0,42.0,19,14.729,3.8208,1.8906,2.0301333333333336,1,1,86.0
2020-01-14,1011.74,23.88,67.38,0.0,9.5,150,14.816,86.0,42.0,35.0,54.333333333333336,9,3.3176,14.729,3.8208,6.813466666666666,1,1,48.0
2020-01-15,1012.41,23.77,63.88,0.0,9.9,60,12.964,48.0,86.0,42.0,58.666666666666664,14,4.9663,3.3176,14.729,7.289133333333332,1,1,35.0
2020-01-16,1013.21,23.64,60.13,0.0,10.5,90,14.816,35.0,48.0,86.0,56.333333333333336,23,7.7558,4.9663,3.3176,7.670966666666668,1,1,32.0
2020-01-17,1014.03,23.61,62.0,0.0,9.9,10,12.964,32.0,35.0,48.0,38.333333333333336,11,18.4406,7.7558,4.9663,5.346566666666667,1,1,38.0
2020-01-18,1013.11,23.8,64.75,0.0,10.0,80,11.112,38.0,32.0,35.0,35.0,17,5.2404,18.4406,7.7558,10.387566666666666,1,1,49.0
2020-01-19,1012.95,23.56,61.0,0.0,10.6,130,16.668,49.0,38.0,32.0,39.666666666666664,10,4.9279,5.2404,18.4406,10.478933333333334,1,1,36.0
2020-01-20,1014.1,23.69,61.25,0.0,9.9,140,12.964,36.0,49.0,38.0,41.0,3,0.8951,4.9279,5.2404,9.536299999999999,1,1,50.0
2020-01-21,1014.81,24.91,63.5,0.0,10.3,160,14.816,50.0,36.0,49.0,45.0,10,2.3948,0.8951,4.9279,3.6878000000000006,1,1,51.0
2020-01-22,1014.44,24.6,62.25,0.0,10.4,160,14.816,51.0,50.0,36.0,45.666666666666664,15,4.6235,2.3948,0.8951,2.739266666666667,1,1,35.0
2020-01-23,1012.92,23.61,57.25,0.0,10.8,90,12.964,35.0,51.0,50.0,45.333333333333336,27,5.5699,4.6235,2.3948,2.6378,1,1,27.0
2020-01-24,1012.23,22.44,54.38,0.0,9.7,140,14.816,27.0,35.0,51.0,37.666666666666664,20,3.5688,5.5699,4.6235,4.196066666666667,1,1,28.0
2020-01-25,1010.78,22.19,51.5,0.0,10.2,250,16.668,28.0,27.0,35.0,30.0,11,2.3679,3.5688,5.5699,4.5874,1,1,36.0
2020-01-26,1011.0,20.56,51.0,0.0,10.4,130,16.668,36.0,28.0,27.0,30.333333333333332,15,10.994,2.3679,3.5688,3.835533333333333,1,1,41.0
2020-01-27,1010.14,19.65,51.63,0.0,10.7,100,12.964,41.0,36.0,28.0,35.0,15,2.5111,10.994,2.3679,5.6435666666666675,1,1,40.0
2020-01-28,1011.55,20.05,55.63,0.0,10.4,190,12.964,40.0,41.0,36.0,39.0,16,4.8956,2.5111,10.994,5.2909999999999995,1,1,43.0
2020-01-29,1013.74,21.13,56.5,0.0,10.5,80,12.964,43.0,40.0,41.0,41.333333333333336,26,7.4157,4.8956,2.5111,6.133566666666667,1,1,44.0
2020-01-30,1012.55,22.25,56.63,0.0,10.4,150,12.964,44.0,43.0,40.0,42.333333333333336,11,5.0634,7.4157,4.8956,4.940799999999999,1,1,60.0
2020-01-31,1012.6,23.85,60.63,0.0,9.6,210,16.668,60.0,44.0,43.0,49.0,6,6.7243,5.0634,7.4157,5.791566666666665,1,1,65.0
2020-02-01,1013.04,24.1,61.25,0.0,10.5,170,20.372,65.0,60.0,44.0,56.333333333333336,2,0.3452,6.7243,5.0634,6.401133333333334,2,1,50.0
2020-02-02,1013.82,24.61,55.63,0.0,10.5,180,11.112,50.0,65.0,60.0,58.333333333333336,8,10.4635,0.3452,6.7243,4.0443,2,1,38.0
2020-02-03,1013.3,24.37,55.0,0.0,10.6,170,20.372,38.0,50.0,65.0,51.0,21,4.6097,10.4635,0.3452,5.844333333333334,2,1,33.0
2020-02-04,1011.95,24.13,52.5,0.0,10.5,250,18.52,33.0,38.0,50.0,40.333333333333336,21,7.4261,4.6097,10.4635,5.139466666666666,2,1,41.0
2020-02-05,1011.3,23.86,51.0,0.0,9.6,210,20.372,41.0,33.0,38.0,37.333333333333336,2,0.225,7.4261,4.6097,7.499766666666666,2,1,36.0
2020-02-06,1012.31,24.29,53.13,0.0,10.6,100,25.928,36.0,41.0,33.0,36.666666666666664,9,6.2086,0.225,7.4261,4.0869333333333335,2,1,41.0
2020-02-07,1013.31,24.65,52.5,0.0,10.5,160,12.964,41.0,36.0,41.0,39.333333333333336,16,2.2229,6.2086,0.225,4.6199,2,1,38.0
2020-02-08,1014.04,25.41,56.63,0.0,9.6,140,14.816,38.0,41.0,36.0,38.333333333333336,15,2.9203,2.2229,6.2086,2.8855,2,1,48.0
2020-02-09,1014.49,27.01,56.88,0.0,8.9,110,16.668,48.0,38.0,41.0,42.333333333333336,2,0.382,2.9203,2.2229,3.7839333333333336,2,1,61.0
2020-02-10,1013.91,26.98,54.5,0.0,10.0,360,22.224,61.0,48.0,38.0,49.0,8,1.5851,0.382,2.9203,1.8417333333333332,2,1,52.0
2020-02-11,1013.95,26.31,55.0,0.0,10.4,210,14.816,52.0,61.0,48.0,53.666666666666664,12,3.1853,1.5851,0.382,1.629133333333333,2,1,45.0
2020-02-12,1013.3,25.55,49.63,0.0,10.5,220,25.928,45.0,52.0,61.0,52.666666666666664,29,5.4458,3.1853,1.5851,1.7174666666666665,2,1,36.0
2020-02-13,1011.06,26.15,44.0,0.0,10.4,190,33.336,36.0,45.0,52.0,44.333333333333336,15,3.7095,5.4458,3.1853,3.4054,2,1,40.0
2020-02-14,1007.97,25.69,40.75,0.0,10.5,190,27.78,40.0,36.0,45.0,40.333333333333336,55,12.3888,3.7095,5.4458,4.113533333333334,2,1,32.0
2020-02-15,1010.53,24.32,47.5,0.0,10.7,120,14.816,32.0,40.0,36.0,36.0,30,9.0829,12.3888,3.7095,7.1813666666666665,2,1,48.0
2020-02-16,1012.4,24.27,54.75,0.0,10.6,270,12.964,48.0,32.0,40.0,40.0,9,1.3749,9.0829,12.3888,8.393733333333332,2,1,76.0
2020-02-17,1013.2,25.22,54.88,0.0,10.5,150,14.816,76.0,48.0,32.0,52.0,13,2.1767,1.3749,9.0829,7.615533333333334,2,1,75.0
2020-02-18,1013.78,26.15,55.0,0.0,7.7,220,18.52,75.0,76.0,48.0,66.33333333333333,11,1.2078,2.1767,1.3749,4.2115,2,1,75.0
2020-02-19,1014.48,26.91,55.63,0.0,10.6,140,22.224,75.0,75.0,76.0,75.33333333333333,11,2.7684,1.2078,2.1767,1.5864666666666667,2,1,57.0
2020-02-20,1014.74,26.75,53.0,0.0,10.2,140,22.224,57.0,75.0,75.0,69.0,10,3.9374,2.7684,1.2078,2.050966666666667,2,1,54.0
2020-02-21,1016.72,26.74,53.75,0.0,10.3,190,16.668,54.0,57.0,75.0,62.0,22,3.0299,3.9374,2.7684,2.6378666666666666,2,1,73.0
2020-02-22,1017.94,26.52,53.75,0.0,10.6,190,18.52,73.0,54.0,57.0,61.333333333333336,1,0.5675,3.0299,3.9374,3.245233333333333,2,1,54.0
2020-02-23,1016.56,26.02,56.38,0.0,10.8,260,14.816,54.0,73.0,54.0,60.333333333333336,2,0.2092,0.5675,3.0299,2.5116,2,1,54.0
2020-02-24,1013.62,25.8,55.0,0.0,10.2,0,7.408,54.0,54.0,73.0,60.333333333333336,11,1.7334,0.2092,0.5675,1.2688666666666666,2,1,56.0
2020-02-25,1011.92,26.45,52.75,0.0,10.1,170,16.668,56.0,54.0,54.0,54.666666666666664,7,0.8726,1.7334,0.2092,0.8367,2,1,70.0
2020-02-26,1011.74,26.93,52.0,0.0,9.5,140,14.816,70.0,56.0,54.0,60.0,2,0.2334,0.8726,1.7334,0.9384,2,1,72.0
2020-02-27,1011.27,26.79,53.0,0.0,1.0,220,14.816,72.0,70.0,56.0,66.0,4,0.5834,0.2334,0.8726,0.9464666666666668,2,1,81.0
2020-02-28,1010.17,27.36,55.63,0.0,8.8,130,16.668,81.0,72.0,70.0,74.33333333333333,9,1.9005,0.5834,0.2334,0.5631333333333334,2,1,96.0
